Date,Bid,Descript
2013-06-20,000063.SZ,华创 证券 中兴通讯 借助 TDLTE 改变 市场 格局 
2013-06-20,000063.SZ,开盘 沪 指 大幅 低开 跌 至 无 板块 上涨 
2013-06-20,000063.SZ,G 时代 渐进 通信 行业 再 迎春 天 挖掘 最 受益 标的 
2013-06-20,000063.SZ,G 渐行 渐近 移动 互联网 产业 格局 面临 巨变 
2013-06-20,000063.SZ,中兴通讯 发布 首款 百兆 超 宽频 RRU 
2013-06-19,000063.SZ,中兴通讯 荣获 最佳 G 光 网络 产品 大奖 图 
2013-06-19,000063.SZ,中兴通讯 借助 TDLTE 逐步 改变 市场 格局 
2013-06-19,000063.SZ,华创 证券 中兴通讯 借助 TDLTE 逐步 改变 市场 格局 
2013-06-19,000063.SZ,中兴通讯 发布 业界 首款 百兆 超 宽频 RRU 
2013-06-19,000063.SZ,以 软件 为 引擎 电子 信息产业 需 整合 创新 
2013-06-19,000063.SZ,新鸿基 金融 料 港股 仍 震荡 个别 板块 有 炒作 
2013-06-19,000063.SZ,机构 资金 热 捧 网络安全 概念股 股价 表现 抢眼 
2013-06-19,000063.SZ,上证指数 仍 呈现 弱势 震荡 状态 
2013-06-19,000063.SZ,近 亿元 大单 热 捧 只 网络安全 概念股 
2013-06-19,000063.SZ,网络 基础设施 两 万亿 馅饼 待 瓜分 助推 设备 国产化 
2013-06-19,000063.SZ,棱镜 门 引发 安全 忧患 网络 信息 设备 国产化 提速 
2013-06-19,000063.SZ,美 棱镜 门 引爆 信息安全 游资 追逐 相关 股票 
2013-06-19,000063.SZ,棱镜 门 引发 安全 忧患 网络 信息 设备 国产化 有望 提速 
2013-06-19,000063.SZ,美 棱镜 门 引爆 信息安全 游资 追逐 相关 股票 
2013-06-18,000063.SZ,通信 行业 中期 投资 策略 G 来袭 开启 数据 爆炸 时代 催生 行业 景气 周期 
2013-06-18,000063.SZ,中兴通讯 涨报 元 
2013-06-18,000063.SZ,通信 行业 周报 棱镜 事件 再 爆 中国 网络安全 隐忧 有利 信息 设备 国产化 替代 
2013-06-18,000063.SZ,中兴通讯 OTN 发展趋向 可编程 网络 
2013-06-18,000063.SZ,CDMA 终端 产业链 继续 壮大 产品 趋向 差异化 
2013-06-18,000063.SZ,中兴 手机 欲 借 GLTE 弯道 超车 
2013-06-18,000063.SZ,日 早盘 异动 航空动力 复牌 涨停 中联重科 下挫 
2013-06-18,000063.SZ,中兴通讯 涨报 元 
2013-06-18,000063.SZ,棱镜 门 持续 升温 通信 股 借机 上扬 
2013-06-18,000063.SZ,反思 宽带 中兴通讯 寻找 宽带 共赢 之路 
2013-06-18,000063.SZ,月日 A股 半日 资金 净流入 前 十大 个股 附表 
2013-06-18,000063.SZ,小 公司 市值 逆袭 老大哥 
2013-06-17,000063.SZ,中兴通讯 棱镜 门 中国 需要 中国 造 的 网络设备 
2013-06-17,000063.SZ,智能 ODN 走向 成熟 中兴通讯 构建 智慧 光纤 基础 网络 
2013-06-17,000063.SZ,安信 证券 中兴通讯 棱镜 门 中国 需要 中国 造 网络设备 
2013-06-17,000063.SZ,中兴通讯 深入 参与 NGCOR 项目 助力 下一代 网络 融合 管理 
2013-06-17,000063.SZ,中兴通讯 棱镜 门 中国 需要 中国 造 的 网络设备 
2013-06-14,000063.SZ,中 移动 启动 G 体验 用户 招募 概念股 迎 升机 
2013-06-14,000063.SZ,中兴 在 美国 率先 展示 业界 最 先进 视频会议 产品 
2013-06-14,000063.SZ,香港 CSL 现网 演示 VoLTE 积极 准备 VoLTE 功能 
2013-06-13,000063.SZ,月日 晚间 深交所 主板 公告 汇总 
2013-06-13,000063.SZ,中兴 获得 杜比 音频 技术 的 全球 专利 授权 
2013-06-13,000063.SZ,中兴通讯 向 印度 孟买 高等法院 起诉 LoopMobile 
2013-06-13,000063.SZ,中兴通讯 在 美国 率先 展示 业界 最 先进 视频会议 产品 
2013-06-13,000063.SZ,摩比 发展 年 有望 实现 扭亏 
2013-06-10,000063.SZ,中兴 智联 整装 上路 全力 进军 千亿 智能 交通 市场 
2013-06-09,000063.SZ,电信 IPTV 智能 终端 招标 中兴 华为 等 多 厂商 分 万台 订单 
2013-06-09,000063.SZ,中兴通讯 年练成 轨道交通 领域 领军 品牌 
2013-06-08,000063.SZ,月日 晚间 深交所 主板 公告 汇总 
2013-06-08,000063.SZ,中兴通讯 业界 首次 实现 Gbs 信号 超 公里 超 长距离 传输 
2013-06-07,000063.SZ,长江证券 OTN 设备 价格 稳定 再次 验证 通信 设备 行业 竞争 环境 改善 
2013-06-07,000063.SZ,中国移动 年内 将 推出 IPv 终端 
2013-06-07,000063.SZ,中国移动 年内 将 推出 IPv 终端 多家 公司 望 获益 
2013-06-06,000063.SZ,中兴通讯 电信 数据 是 核心 资产 
2013-06-06,000063.SZ,七月 中兴 手机 GLTE 重磅 来袭 
2013-06-06,000063.SZ,中兴通讯 承建 中国移动 浙江 高铁 G 项目 获 全球 无线网络 创新 大奖 
2013-06-06,000063.SZ,中兴通讯 意在 获得 亚太 轨交 的 市场份额 
2013-06-06,000063.SZ,原 中兴 被 下岗 高管 跳槽 同洲电子 做 手机 
2013-06-06,000063.SZ,云 计算 标准 及 准入 制度 正在 制定 万亿 产业链 步入正轨 
2013-06-06,000063.SZ,云 计算 标准 和 准入 制度 正在 制定 大 数据 概念股 望 再次 走强 
2013-06-06,000063.SZ,中兴通讯 中标 阿里巴巴 G 光 传输网 项目 
2013-06-05,000063.SZ,中兴通讯 欧盟 双反 暂未 波及 当地 业务 
2013-06-05,000063.SZ,中兴通讯 LTE 和 G 承载 方案 入围 LTEAwards 短 名单 
2013-06-05,000063.SZ,中兴通讯 中标 阿里巴巴 OTNG 项目 股价 升 
2013-06-05,000063.SZ,中兴通讯 罗圣美云 计算 的 三大 应用领域 创新 图 
2013-06-05,000063.SZ,中兴 携手 电信 合 推青漾 N 目标 万台 
2013-06-05,000063.SZ,长江证券 通信 行业 周报 
2013-06-05,000063.SZ,中兴通讯 独家 中标 阿里巴巴 G 光 传输网 项目 
2013-06-05,000063.SZ,中兴通讯 如何 成为 美国 第三 大 智能手机 供应商 
2013-06-05,000063.SZ,中兴 沈力 加盟 同洲 已 被 证实 
2013-06-04,000063.SZ,完整 架构 量身 定制 让 大 数据 价值 最大化 
2013-06-04,000063.SZ,中兴通讯 在 上海 展示 轨道交通 通信 年 经营 历程 
2013-06-04,000063.SZ,中信 建投 G 推动 通信业 进入 景气 上升 周期 北斗 产业 进入 爆发 期 
2013-06-04,000063.SZ,中兴通讯 光 网络 产品 跃居 全球 第二 
2013-06-04,000063.SZ,云端 一体化 布局 智能 交通 中兴通讯 交通 市场 厚积薄发 
2013-06-04,000063.SZ,月日 早间 深市 主板 公司公告 摘要 汇总 按 证券 代码 排序 
2013-06-04,000063.SZ,中兴通讯 年 公司 第一期 债券 将 付息 亿元 
2013-06-03,000063.SZ,月日 晚间 深市 主板 公告 一览 
2013-06-03,000063.SZ,全球 首次 VoTDLTE 语音 业务 在 广州 G 网络 实现 
2013-06-03,000063.SZ,安信 证券 月份 继续 推荐 LTE 板块 
2013-06-03,000063.SZ,深挖 管道 价值 中兴通讯 掘金 大 数据 
2013-06-03,000063.SZ,G 建设 迎来 爆发 期 光迅科技 中兴 等 五 公司 或 先 受益 
2013-05-31,000063.SZ,中兴通讯 拟向 三大 银行 申请 约 亿元 授信额度 
2013-05-31,000063.SZ,月日 A股 半日 资金 净流入 前 十大 个股 附表 
2013-05-31,000063.SZ,云 计算 大会 将 开多 公司 迎 利好 附股 
2013-05-31,000063.SZ,埃塞俄比亚 即将 与 中兴 华为 签署 移动 网络 扩张 合作 协议 
2013-05-31,000063.SZ,月日 晚间 深市 主板 公告 一览 
2013-05-31,000063.SZ,月日 早间 深市 主板 公司公告 摘要 汇总 按 证券 代码 排序 
2013-05-30,000063.SZ,中兴通讯 曾学忠 亿元 手机 渠道 费 怎么 花 
2013-05-30,000063.SZ,华为 美国 排斥 中国 供应商 无助于 加强 网络安全 
2013-05-30,000063.SZ,自 曝 被 下岗 中兴 高管 离职 传 跳槽 同洲电子 
2013-05-30,000063.SZ,中兴通讯 G 我们 肯定 有 优势 
2013-05-29,000063.SZ,兴业 证券 G 建设 和 宽带 中国 依旧 是 通讯 行业 政策 投资 主题 
2013-05-29,000063.SZ,传 中兴 原 副总裁 沈力 或 赢 同洲 橄榄枝 
2013-05-29,000063.SZ,中兴通讯 副总裁 沈力 离职 图 
2013-05-29,000063.SZ,中兴通讯 副总裁 沈力 离职 
2013-05-29,000063.SZ,中兴 侯为 贵 解读 巨亏 背后 海外 运营商 作梗 
2013-05-29,000063.SZ,中兴 去年 巨亏 背后 经营 战略 失误 仅 是 表面 
2013-05-28,000063.SZ,周二 A股 资金 净流入 净流出 十大 个股 名单 
2013-05-28,000063.SZ,通信 行业 周报 注意 短期 回调 风险 关注 集群 专网 行业 
2013-05-28,000063.SZ,北京 年底 将建 G 基站 座 概念股 短线 飙升 机会 
2013-05-28,000063.SZ,月日 A股 半日 资金 净流出 前 十大 个股 附表 
2013-05-28,000063.SZ,中兴通讯 重金 支持 社会 渠道 建设 
2013-05-28,000063.SZ,上市公司 利润 操纵 术 牵动 复杂 利益 链条 
2013-05-28,000063.SZ,中兴通讯 企业 网络 产品 的 振兴 
2013-05-28,000063.SZ,中兴通讯 置之死地 而 复苏 
2013-05-25,000063.SZ,QFII 十年 外来 的 和尚 好 念经 
2013-05-24,000063.SZ,中兴通讯 亏损 不再 高位 增长 可 期 
2013-05-24,000063.SZ,中兴通讯 跨越 亏损 用 行动 说话 
2013-05-24,000063.SZ,长江证券 对 电信 运营 及 电信 设备 行业 长期 增长 保持 乐观 
2013-05-24,000063.SZ,月日 公司股票 涨停 大 揭密 更新 中 
2013-05-24,000063.SZ,中兴通讯 每次 回调 是 介入 良机 
2013-05-24,000063.SZ,中兴 亏损 背后 海外 代表处 势力 大 私自 签单 牟利 
2013-05-24,000063.SZ,向端 到 端 综合 服务 转型 中兴通讯 软 战略 初见成效 
2013-05-24,000063.SZ,中兴 成 美国 第三 大 智能手机 供应商 占有 美国市场 
2013-05-24,000063.SZ,中国 企业 看好 东南亚 通讯 市场 
2013-05-23,000063.SZ,云端 一体化 中兴 主打 智慧 大 交通 理念 
2013-05-23,000063.SZ,中兴 巨亏 子公司 却 获利 丰厚 背后 隐现 高管 群体 
2013-05-23,000063.SZ,中兴 亏损 亿 背后 员工 薪水 与 华为 差距 拉大 
2013-05-23,000063.SZ,中兴通讯 助力 西藏 移动 开通 青藏高原 首个 G 基站 
2013-05-23,000063.SZ,中兴通讯 轨 交通 信年 发展 历程 
2013-05-23,000063.SZ,中兴通讯 成为 美国 增长 最快 智能手机 厂商 
2013-05-23,000063.SZ,预付费 手机 业务 助力 中兴通讯 成为 美国 增长 最快 智能手机 商 
2013-05-23,000063.SZ,中兴通讯 半年 扭亏 的 加法 和 减法 
2013-05-23,000063.SZ,月日 早间 深市 公司公告 摘要 汇总 
2013-05-23,000063.SZ,月日 早间 深市 主板 公司公告 摘要 汇总 
2013-05-22,000063.SZ,中兴通讯 韩凌 挖掘 专业 服务 蓝海 价值 
2013-05-22,000063.SZ,中兴 服务 业务 高速 前行 数据业务 提升 带来 新 挑战 
2013-05-21,000063.SZ,投资 论道 G 时代 渐行 渐近 
2013-05-21,000063.SZ,G 风暴 来袭 中兴 GrandMemoLTE 版 月 上市 
2013-05-21,000063.SZ,中兴 复兴 的 密码 个 月 走出 亏损 阴霾 
2013-05-21,000063.SZ,中兴通讯 构建 智慧 大 交通 以 管道 协同 云端 一体化 
2013-05-21,000063.SZ,网络 深度 外 包 专业 服务 许 运营商 一个 未来 
2013-05-21,000063.SZ,中兴通讯 固网 宽带 终端产品 累计 出货量 超 亿台 
2013-05-20,000063.SZ,摩根 大通 增持 中兴通讯 万股 耗资 万 港币 
2013-05-20,000063.SZ,中兴通讯 携 iRail 智慧 轨道 方案 参展 亚太 信号 展 
2013-05-20,000063.SZ,中兴通讯 身陷 贸易战 H股 逆市 走 软现 跌近 
2013-05-20,000063.SZ,G 风暴 将 至 中兴 GrandMemoLTE 版本 月 上市 
2013-05-20,000063.SZ,中兴通讯 传 被 欧盟 认定 违反 双反逆市 跌 
2013-05-20,000063.SZ,中兴通讯 逆市 跌 传 被 欧盟 认定 违反 双反 
2013-05-20,000063.SZ,中兴通讯 助力 江苏 移动 建设 全国 最 大规模 公交 G 网络 
2013-05-20,000063.SZ,中兴通讯 联手 Calyx 目标 成为 印度 前三大 手机 供应商 之一 
2013-05-20,000063.SZ,中兴通讯 以 奔跑 的 姿态 站 在 G 起点 上 
2013-05-20,000063.SZ,广东 G 概念股 后市 有 变数 牌照 未发 炒作 先行 
2013-05-20,000063.SZ,广东 G 概念股 后市 有 变数 
2013-05-20,000063.SZ,比亚迪 新能源 汽车 先锋 中兴通讯 通信 设备 龙头 
2013-05-19,000063.SZ,重 发 欧盟 官员 正式 就 反倾销 反补贴 问题 指控 华为 中兴 
2013-05-18,000063.SZ,欧盟 官员 正式 就 反倾销 反补贴 问题 指控 华为 中兴 
2013-05-17,000063.SZ,专利 前瞻 布局 中兴 提前 锁定 G 话语权 
2013-05-17,000063.SZ,欧盟 拟查 华为 中兴 遭 多方 反对 
2013-05-17,000063.SZ,欧盟 原则同意 调查 华为 中兴 欧方 磋商 诚意 遭 怀疑 
2013-05-17,000063.SZ,G 概念股 涨迎 国际电信 日 
2013-05-17,000063.SZ,今迎 世界 电信 日 通信 股 备受 资金 青睐 
2013-05-17,000063.SZ,欧盟 原则同意 调查 华为 中兴 近期 暂 不 启动 
2013-05-17,000063.SZ,欧盟 原则同意 调查 华为 中兴 中方 回应 将 维权 
2013-05-16,000063.SZ,中兴通讯 大 数据 的 价值 
2013-05-16,000063.SZ,野村 联想 中兴 首季 在 内地 智能手机 市占率 降低 
2013-05-16,000063.SZ,中兴通讯 云端 一体化 智慧 大 交通 
2013-05-16,000063.SZ,G 概念 坐享 盛宴 异军突起 热点 个股 全面 解析 
2013-05-16,000063.SZ,券商 月日 个股 研究 观点 汇总 
2013-05-15,000063.SZ,中 移动 G 招标 启动 在 即 股 整装待发 
2013-05-15,000063.SZ,欧洲 对 中国电信 设备 公司 的 压制 是 双刃剑 
2013-05-15,000063.SZ,国泰君安 中兴通讯 今年 业绩 复苏 较为 确定 升 目标价 至元 
2013-05-15,000063.SZ,国泰君安 中兴通讯 调研 报告 中 移动 TD 投资 为 公司业绩 恢复 主要 推动力 
2013-05-15,000063.SZ,中兴通讯 尚未 从 欧盟 听说 将 对 公司 进行 不 公平 贸易 调查 消息 
2013-05-15,000063.SZ,中兴通讯 中 移动 TD 投资 为 公司业绩 恢复 主要 推动力 
2013-05-15,000063.SZ,通信 设备 业 需求 持续 向上 盈利 稳步 提升 附股 
2013-05-14,000063.SZ,中兴 未 从 欧盟 听说 公司 可能 受 调查 的 消息 
2013-05-14,000063.SZ,中兴通讯 专利申请 量 全球 第一 为何 反陷 滑坡 困境 
2013-05-14,000063.SZ,欧盟委员会 将 提出 调查 华为 中兴 不 公平 贸易 行为 
2013-05-13,000063.SZ,中兴通讯 年 百亿 销售 费 换来 亿 亏损 
2013-05-13,000063.SZ,周一 A股 资金 净流入 净流出 十大 个股 名单 
2013-05-13,000063.SZ,月日 A股 半日 资金 净流入 前 十大 个股 附表 
2013-05-13,000063.SZ,企业 去年 花掉 销售费用 亿 国企 花钱 最 多 
2013-05-11,000063.SZ,G 发标 前夜 供应商 各怀 心思 中国移动 当 裁判 
2013-05-10,000063.SZ,中国移动 快速 部署 G 需求 迫切 只股 有望 迎来 机遇期 
2013-05-10,000063.SZ,中兴通讯 中标 河北 广电 全省 市到 县 传输数据 项目 份额 
2013-05-10,000063.SZ,中 移动 G 最快 本月 招标 把握 两条 投资 主线 只股 
2013-05-10,000063.SZ,月日 早间 深市 主板 公司公告 摘要 汇总 按 证券 代码 排序 
2013-05-10,000063.SZ,G 一期 招标 最快 将 在 本月 启动 概念股 或迎 爆发 
2013-05-10,000063.SZ,瑞银 窝轮 憧憬 内地 G 发牌 利好 中 移动 看好 留意 认购 
2013-05-10,000063.SZ,通信 行业 年 年报 及 年 一 季报 回顾 年 行业 惨淡 年 一季度 尚未 回暖 
2013-05-10,000063.SZ,港股 盘前 重要 资讯月 日 
2013-05-10,000063.SZ,中 移动 G 一期 最快 本月 招标 
2013-05-09,000063.SZ,中兴通讯 任重道远 前景 依旧 光明 
2013-05-09,000063.SZ,通信 设备 业 迎来 上升 周期 中兴 巨亏 影响 整体 业绩 图 
2013-05-09,000063.SZ,中兴通讯 裁员 花样 迭起 员工 被 监视 
2013-05-09,000063.SZ,美国 调查报告 惹麻烦 华为 中兴 印度 再 遭 安全 调查 
2013-05-09,000063.SZ,华为 中兴 再 遭 印度 情报机构 严密 审查 
2013-05-09,000063.SZ,中兴通讯 家庭网络 产品 亮相 京东 商城 正式 进军 消费品 市场 图 
2013-05-09,000063.SZ,华为 和 中兴 再次 遭遇 印度 情报机构 严密 审查 
2013-05-09,000063.SZ,通信 设备 业迎 上升期 中兴 巨亏 影响 整体 业绩 
2013-05-09,000063.SZ,中 移动 亿 G 招标 拖至 月 建网 路径 分歧 
2013-05-08,000063.SZ,传 G 牌照 将 分批 发放 月 先发 TDLTE 牌照 
2013-05-08,000063.SZ,速途 专栏 中兴 手机 的 隐痛 欲 独立 但 阻力 大 
2013-05-08,000063.SZ,破冰 价 京东 首发 中兴 新品 GrandMemoU 
2013-05-08,000063.SZ,中兴 手机 的 隐痛 欲 独立 阻力 大 
2013-05-08,000063.SZ,吴通 通讯 上市 后 业绩 变脸 溢价 倍 收购 资产 
2013-05-08,000063.SZ,中兴 携云 教育 解决方案 助力 阿拉伯地区 教育 信息化 
2013-05-08,000063.SZ,中兴 进入 美国 智能手机 市场份额 前五 
2013-05-07,000063.SZ,黄嘉俊 G 箭在弦上 中兴 势在必得 
2013-05-07,000063.SZ,兴业 证券 通信 设备 板块 近期 围绕 G 建设 等 政策 布局 
2013-05-07,000063.SZ,中国移动 G 设备 标书 尚未 下发 中国 企业 或享 至少 合同 
2013-05-07,000063.SZ,中兴通讯 携云 教育 解决方案 助力 阿拉伯地区 教育 信息化 
2013-05-07,000063.SZ,通信 行业 看好 低 估值 业绩 改善 蓝筹 及 北斗 板块 
2013-05-07,000063.SZ,中兴 技术 不输 苹果 只待 提升 品牌 
2013-05-07,000063.SZ,中兴 发布 GrandMemo 移动 版 既 赚 吆喝 又 要 赚钱 
2013-05-07,000063.SZ,中兴通讯 获 尼日利亚 亿美元 大单 
2013-05-07,000063.SZ,中兴通讯 毛利率 连续 两个 季度 提升 给予 强烈推荐 评级 
2013-05-07,000063.SZ,G 时代 将临 通信 设备 商 率先 受益 
2013-05-06,000063.SZ,微软 与 中兴通讯 签署 专利 许可 协议 
2013-05-06,000063.SZ,中信证券 通信业 月 进入 招标 和 政策 旺季 关注 G 产业链 核心 个股 
2013-05-06,000063.SZ,中兴通讯 公司 简报 获 尼日利亚 亿美元 大单 G 商用 进程 有望 提速 
2013-05-06,000063.SZ,G 概念 盘中 异动 国民技术 武汉 凡谷 两股 涨停 
2013-05-03,000063.SZ,电信 设备 厂商 何时 真正 解冻 
2013-05-03,000063.SZ,总结 前期 经验 中兴通讯 积极 备战 G 一期 
2013-05-03,000063.SZ,中兴通讯 出售 子公司 实现 扭亏 
2013-05-03,000063.SZ,野村 中兴通讯 重申 买入 评级 目标价 元 
2013-05-03,000063.SZ,野村 重申 中兴通讯 买入 评级 目标价 港元 
2013-05-03,000063.SZ,中兴通讯 获 奥地利 电信 集团 CSIMS 网络 升级 合同 
2013-05-03,000063.SZ,中兴通讯 业绩 拐点 确立 重回 增长 可 期 
2013-05-03,000063.SZ,中 移动 启动 G 招标 华为 中兴 等七款 产品 入围 
2013-05-03,000063.SZ,坏账 隐患 大增 上市公司 去年 计提 亿元 准备 
2013-05-02,000063.SZ,中兴通讯 助力 甘肃 移动 迈入 G 时代 
2013-05-02,000063.SZ,智慧 城市 投资 将 进一步 加大 概念股 表现 活跃 
2013-05-02,000063.SZ,月日 A股 半日 资金 净流入 前 十大 个股 附表 
2013-05-02,000063.SZ,中兴通讯 独家 部署 奥地利 电信 集团 CSIMS 融合 语音网络 
