Date,Bid,Descript,pred
2018/6/20,000063.SZ,涓叴閫氳 H鑲?鏃╃洏 鏀舵定 ,-1
2018/6/20,000063.SZ,涓叴閫氳 H鑲?娑ㄥ箙 鎵╁ぇ 鑷?,-1
2018/6/20,000063.SZ,鍗堥棿 鍏憡 涓叴閫氳 绉?缇庡弬璁櫌 閫氳繃 鐨?NDAA 鐗堟湰 浠嶉潪 缇庡浗 娉曞緥 ,-1
2018/6/20,000063.SZ,涓叴閫氳 杩炵画 绗?鏃?璺屽仠 H鑲?澶ф定 杩?,1
2018/6/20,000063.SZ,涓叴閫氳 鍦?棣欐腐 涓€搴?澶ф定 閫?,1
2018/6/20,000063.SZ,涓叴閫氳 H鑲?娑?鍒涘勾 鏈?鏉?鏈€澶?娑ㄥ箙 ,-1
2018/6/20,000063.SZ,涓叴閫氳 璺岃穼 涓嶄紤 骞冲畨 澶у崕 鍩洪噾 鍒?涓嬭皟 浼板€?琚?鍑荤┛ ,-1
2018/6/20,000063.SZ,娓偂 寮傚姩 涓叴閫氳 鍐嶅害 璺屽仠 H鑲?鍙嶅脊 閫?,1
2018/6/20,000063.SZ,涓叴閫氳 浼板€?搴?灞?琚?鍑荤┛ 鍩洪噾 鍏徃 宸﹀彸涓洪毦 ,1
2018/6/20,000063.SZ,涓叴閫氳 鍐嶆 涓€瀛?璺屽仠 H鑲?椋樼孩 ,-1
2018/6/20,000063.SZ,涓叴閫氳 杩炵画 浜旀棩 璺屽仠 鍩洪噾 鍏徃 浼板€?搴?灞?琚?鍑荤┛ ,1
2018/6/20,000063.SZ,涓叴閫氳 杩炵画 浜旀棩 璺屽仠 H鑲?鎵浆 璺屽娍 楂樺紑 ,1
2018/6/20,000063.SZ,涓叴閫氳 杩炵画 鏃?璺屽仠 鍗栫洏 灏佸崟 杩?涓囨墜 ,1
2018/6/20,000063.SZ,涓?璺屽仠 甯傚€?澧炲彂 瓒呬嚎 涓叴閫氳 浼板€?鍐嶆 琚?涓嬭皟 ,1
2018/6/20,000063.SZ,閫氫俊 琛屼笟 鐮旂┒ SA 鏍囧噯 鍐荤粨 涓叴 鍜岃В G 杩庢潵 閲岀▼纰?鍏虫敞 涓?缇?璐告槗 鎽╂摝 鎵╁ぇ 鐨?娼滃湪 椋庨櫓 ,1
2018/6/21,000063.SZ,涓叴閫氳 杩炵画 鍏棩 璺屽仠 灏忕背 鍚姩 棣欐腐 IPO 鍕熻祫 浜挎腐鍏?,-1
2018/6/21,000063.SZ,涓叴閫氳 涓?瀛樺湪 搴?鎶湶 鑰?鏈?鎶湶 浜嬮」 ,-1
2018/6/21,000063.SZ,鍏徃 涓叴閫氳 鑲＄エ浜ゆ槗 寮傚父 娉㈠姩 鏃犲簲 鎶湶 鑰?鏈?鎶湶 閲嶅ぇ 浜嬮」 ,1
2018/6/21,000063.SZ,涓叴閫氳 杩炵画 鍏棩 璺屽仠 鏃犲簲 鎶湶 鑰?鏈?鎶湶 浜嬮」 ,-1
2018/6/21,000063.SZ,涓叴閫氳 鑲′环 杩炵画 鍏棩 璺屽仠 鏃犲簲 鎶湶 鏈?鎶湶 浜嬮」 ,1
2018/6/21,000063.SZ,鍩洪噾 鍏徃 绗笁娆?澶ц妯?涓嬭皟 涓叴閫氳 浼板€?,1
2018/6/21,000063.SZ,涓叴閫氳 杩炵画 鍏棩 璺屽仠 鎴愪氦 涓囧厓 澶у畻 浜ゆ槗 ,1
2018/6/21,000063.SZ,涓叴閫氳 澶嶇墝 鍚?杩炵画 鏃?璺屽仠 浠婃棩 鍑虹幇 绗?澶у畻 浜ゆ槗 ,1
2018/6/21,000063.SZ,涓叴閫氳 鍑虹幇 绗?澶у畻 浜ゆ槗 绱 鎴愪氦棰?涓囧厓 ,1
2018/6/21,000063.SZ,涓叴閫氳 榫欒檸姒?鏁版嵁 ,-1
2018/6/21,000063.SZ,涓叴閫氳 杩炵画 鏃?璺屽仠 ,-1
2018/6/21,000063.SZ,涓叴 婢勬竻 绂佷护 瑙ｉ櫎 鍙楅樆 宸?閬簲杩?璺?,-1
2018/6/21,000063.SZ,涓叴閫氳 杩炵画 鍏?璺屽仠 H鑲?缈荤孩 ,1
2018/6/21,000063.SZ,涓叴 鍙戝竷 鑷効鎬?婢勬竻 鍏憡 缇庡弬闄?娉曟 杩?闈?缇庡浗 娉曞緥 ,-1
2018/6/21,000063.SZ,涓叴閫氳 杩炵画 鏃?璺屽仠 鎬?甯傚€?绱 钂稿彂 閫?,-1
2018/6/21,000063.SZ,涓叴閫氳 杩炵画 鍏棩 涓€瀛?璺屽仠 H鑲?楂樺紑 ,-1
2018/6/21,000063.SZ,缇?鍙傝鍛?涓叴閫氳 闂 鍙栧緱 杩涘睍 浣?鏈?杈炬垚鍗忚 ,-1
2018/6/21,000063.SZ,涓叴閫氳 杩炵画 鏃?璺屽仠 鍗栫洏 灏佸崟 浠?瓒?涓囨墜 ,1
2018/6/21,000063.SZ,瓒嬪娍 鏈敼 涓叴 涓暱鏈?鍚?濂?,1
2018/6/21,000063.SZ,涓叴閫氳 浼板€?搴?灞″薄 琚?鍑荤┛ 鍩洪噾 鍏徃 缁х画 涓嬭皟 浼板€?鏈€浣?鍏?,1
2018/6/21,000063.SZ,澧炴寔 璇勭骇 閫氫俊 琛屼笟 鍛ㄦ姤 G 鏍囧噯 钀藉畾 璐告槗 鎽╂摝 椋庢尝 鏈钩 閫氫俊 鏉垮潡 浠嶅 瀵诲簳 杩囩▼ ,-1
2018/6/22,000063.SZ,涓叴閫氳 杩炵画 鏃?鍑虹幇 澶у畻 浜ゆ槗 ,1
2018/6/22,000063.SZ,涓叴閫氳 缁х画 璺屽仠 涓?鏈烘瀯 甯綅 浠婃棩 鍗栧嚭 涓囧厓 ,1
2018/6/22,000063.SZ,涓叴閫氳 杩炵画 涓ゆ棩 鐜?澶у畻 浜ゆ槗 浠婃棩 鎴愪氦棰?涓囧厓 ,1
2018/6/22,000063.SZ,涓叴閫氳 搴?鎶湶 淇℃伅 閮?宸?鎶湶 鎺ц偂 鑲′笢 浜?鏈?涔板崠 鑲＄エ ,1
2018/6/22,000063.SZ,涓叴閫氳 鑲′环 杩炵画 鍏棩 璺屽仠 灞变笢 鍦扮熆 骞?浜忔崯 閫?,-1
2018/6/22,000063.SZ,涓叴閫氳 寮€鐩?鍐嶅害 璺屽仠 宸?杩炵画 鍏棩 璺屽仠 ,-1
2018/6/22,000063.SZ,涓叴閫氳 涓?璺屽仠 澶嶇墝 鍚?甯傚€?缂╂按 瓒?,1
2018/6/22,000063.SZ,涓叴閫氳 澶嶇墝 鍚?杩炵画 鏃?璺屽仠 閬?鑵版柀 鏄ㄧ幇 绗?澶у畻 浜ゆ槗 ,-1
2018/6/23,000063.SZ,涓叴閫氳 寮€鏉?鍦?鍗?浼?鏉窞 娓歌祫 涓€鍝ョ珷 寤哄钩 鍚唱 鍓茶倝 ,-1
2018/6/25,000063.SZ,涓叴閫氳 甯傚€?钂稿彂 浜?澶勭綒 浠?瑙ｉ櫎 鍦?鏈?鎭掑ぇ 鍏ヤ富 FF 鎴愬ぇ 鑲′笢 ,-1
2018/6/25,000063.SZ,浜垮ぉ閲?鎴愪氦 涓叴閫氳 缁堝紑鏉?娣卞湷 娓歌祫 澶т妇 鏉€鍏?鏈烘瀯 瓒佸娍 鍑洪€?閲嶅ぇ 鍙樻暟 鍦?鍛ㄤ簲 ,1
2018/6/25,000063.SZ,涓叴閫氳 鑲＄エ 寮傚父 娉㈠姩 鏃犲簲 鎶湶 鑰?鏈?鎶湶 浜嬮」 ,-1
2018/6/25,000063.SZ,涓叴閫氳 鑲′环 寮傚姩 涓?瀛樺湪 搴?鎶湶 鑰?鏈?鎶湶 閲嶅ぇ 浜嬮」 ,-1
2018/6/25,000063.SZ,涓叴閫氳 琚?鏈烘瀯 鍚堝崠 姣掔槫 钀ヤ笟閮?鎶勫簳 鍙?璺屽仠 鑲?,1
2018/6/25,000063.SZ,閫?浜?甯傚€?钂稿彂 涓叴閫氳 涓?璺屽仠 鍚?寮€鏉?璋?鏈€ 鍙椾激 ,1
2018/6/25,000063.SZ,鏈烘瀯 璧勯噾 娴佸悜 姣忔棩 鍒嗘瀽 鏈烘瀯 鍙屾柟 鐣ユ湁 浜夊ず 涓叴閫氳 鎴?涓绘垬鍦?,-1
2018/6/25,000063.SZ,涓叴閫氳 浠婃棩 鐩樹腑 寮€鏉?鍥?鍒稿晢 钀ヤ笟閮?涔板叆 閫?,1
2018/6/25,000063.SZ,涓叴閫氳 浠婃棩 涓€搴?寮€鏉?涓?鏈烘瀯 甯綅 鍗栧嚭 ,1
2018/6/25,000063.SZ,涓叴閫氳 鏀剁洏 杩炵画 鍏?璺屽仠 鎴愪氦閲?鍒?鍘嗗彶 鏂伴珮 ,1
2018/6/25,000063.SZ,闄嶅噯 鏈?鏀瑰彉 鑲″競 璧勯噾 鏍煎眬 涓叴閫氳 鎴?宸?杩涘叆 鎶勫簳 鏃跺埢 ,1
2018/6/25,000063.SZ,涓叴閫氳 杩庢潵 杩炵画 涓?璺屽仠鏉?鎴愪氦 閲戦 瓒?,1
2018/6/25,000063.SZ,涓叴閫氳 鍗堝悗 鍐嶅害 璺屽仠 鎴愪氦 閲戦 瓒?,1
2018/6/25,000063.SZ,蹇 涓叴閫氳 鍐嶅害 灏?璺屽仠 璺屽仠鏉?涓?浠?鏈?瓒?涓囨墜 灏佸崟 ,-1
2018/6/25,000063.SZ,涓叴閫氳 鍗堝悗 鍐嶅害 璺屽仠 鎴愪氦 瓒?,1
2018/6/25,000063.SZ,涓叴閫氳 鍗堝悗 鍐嶅害 璺屽仠 灏佸崟 杩?涓囨墜 ,1
2018/6/25,000063.SZ,涓叴閫氳 寮€鏉?鍚?鍐嶅害 璺屽仠 ,-1
2018/6/25,000063.SZ,瓒呬嚎 璧勯噾 娴佸叆 鎾紑 涓叴閫氳 璺屽仠鏉?,1
2018/6/25,000063.SZ,鍗堣瘎 娌?鎸?寰定 涓叴閫氳 鎴愪氦 ,-1
2018/6/25,000063.SZ,涓叴閫氳 璺屽仠 鍚?寮€鏉?閫?浜?甯傚€?钂稿彂 鍩洪噾 娴簭 浜?,1
2018/6/25,000063.SZ,涓叴閫氳 绗叓涓?璺屽仠 鎵撳紑 鍗楁柟 鍩洪噾 绛?澶氬 鏈烘瀯 浜忔崯 ,1
2018/6/25,000063.SZ,涓叴閫氳 涓?璺屽仠 鍚?寮€鏉?甯傚€?缂╂按 閫?浜?,1
2018/6/25,000063.SZ,涓叴閫氳 鍦?棣欐腐 涓€搴?娑ㄧ幇 璺?,1
2018/6/25,000063.SZ,涓叴 涓冭繛 璺屽仠 鍚?寮€鏉?鍒嗛挓 鎴愪氦 閲戦 瓒?,1
2018/6/25,000063.SZ,蹇 涓叴閫氳 鎵撳紑 璺屽仠 鍒嗛挓 鎴愪氦閲?鍒涜褰?,1
2018/6/25,000063.SZ,涓叴閫氳 鎵撳紑 璺屽仠鏉?鑲′环 绱 缂╂按 杩?鍏垚 ,1
2018/6/25,000063.SZ,涓叴閫氳 鎵撳紑 璺屽仠鏉?鎴愪氦 閲戦 瓒?,1
2018/6/25,000063.SZ,涓叴閫氳 涓冭繛 璺屽仠 鍚?寮€鏉?鑲′环 绱 缂╂按 杩?鍏垚 ,1
2018/6/25,000063.SZ,涓叴閫氳 鎵撳紑 璺屽仠 鎴愪氦 閫?,-1
2018/6/25,000063.SZ,涓叴閫氳 寮€鏉?澶嶇墝 浠ユ潵 璺岃繎 ,1
2018/6/25,000063.SZ,涓叴閫氳 鎵撳紑 璺屽仠鏉?姝ゅ墠 缁忓巻 涓冧釜 涓€瀛?璺屽仠鏉?鏇存柊 涓?,-1
2018/6/25,000063.SZ,涓叴閫氳 鎵撳紑 璺屽仠鏉?,1
2018/6/25,000063.SZ,蹇 涓叴閫氳 鎴愪氦 閫?鐧句竾 鎵?鎵撳紑 璺屽仠鏉?,1
2018/6/25,000063.SZ,涓叴閫氳 鎵撳紑 璺屽仠鏉?鎴愪氦棰?,-1
2018/6/26,000063.SZ,娓偂 寮傚姩 涓叴閫氳 鑾?鐟為摱 澧炴寔 涓囪偂 鐜?鍙嶅脊 ,1
2018/6/26,000063.SZ,鐩村嚮 浼?鏉?鑷 灏?鍑轰换 涓叴 鏂?钁ｄ簨闀?瀹樻柟 涓嶄簣缃瘎 ,1
2018/6/26,000063.SZ,涓叴 鏂?钁ｄ簨闀?娴嚭 姘撮潰 瑗垮畨 寰數瀛?鍏氬涔﹁ 鏉?鑷 灏?鍑轰换 ,1
2018/6/26,000063.SZ,瑗垮畨 寰數瀛?鍏氬涔﹁ 鏉?鑷 鎴?鍑轰换 涓叴 鏂?钁ｄ簨闀?,-1
2018/6/26,000063.SZ,娓歌祫 缈樻澘 鏈烘瀯 鍑洪€?涓叴閫氳 涓?璺屽仠 鍚?宸ㄩ噺 鎴愪氦 ,-1
2018/6/26,000063.SZ,涓叴閫氳 鑲′环 鍒?涓ゅ勾 鏉?鏂颁綆 鏈堟湯 灏?閫夊嚭 鏂?钁ｄ簨 ,-1
2018/6/28,000063.SZ,G 姒傚康 杩?涔呰繚 鍥炴殩 涓叴閫氳 娑ㄨ秴 ,1
2018/6/28,000063.SZ,Beacon 鍙備紬涓ら櫌 鍙兘 灏?涓叴閫氳 闂 杈炬垚 濡ュ崗 ,-1
2018/6/29,000063.SZ,涓叴閫氳 缁勫缓 鏂?钁ｄ簨浼?娈蜂竴姘?杈炶亴 鏉?鑷 浠?钁ｄ簨闀?,-1
2018/6/29,000063.SZ,涓叴閫氳 閫変妇 鏉?鑷 涓?钁ｄ簨闀?鍘熷悕 钁ｄ簨 杈炶亴 ,-1
2018/6/29,000063.SZ,涓叴閫氳 钁ｄ簨浼?澶?鎹㈣ 鏉?鑷 浠?钁ｄ簨闀?绂佷护 褰卞搷 鍑犱綍 鏈潵 鎴樼暐 浣曚粠 鐪?鑲′笢浼?澶?鐒︾偣 ,1
2018/6/29,000063.SZ,涓叴閫氳 鍚屾剰 鍚?涓浗閾惰 鍥藉紑琛?娣卞湷甯?鍒嗚 鐢宠 鎺堜俊棰濆害 ,1
2018/6/29,000063.SZ,鏉?鑷 褰撻€?涓叴閫氳 绗竷灞?钁ｄ簨浼?钁ｄ簨闀?,1
2018/6/29,000063.SZ,涓叴閫氳 閫変妇 鏉?鑷 鍏堢敓 涓?鍏徃 绗竷灞?钁ｄ簨浼?钁ｄ簨闀?,1
2018/6/29,000063.SZ,涓叴閫氳 鍘?鍗佸洓鍚?钁ｄ簨 涓€鑷村悓鎰?杈炲幓 钁ｄ簨 鑱屽姟 閫変妇 鏉?鑷 涓?钁ｄ簨闀?,-1
2018/6/29,000063.SZ,鍗佸ぇ 鍏抽敭鐐?鐪?鎳?涓叴閫氳 鑲′笢澶т細 鍊欓€?鏂?钁ｄ簨浼?鎴愬憳 闆嗕綋 浜浉 ,-1
2018/6/29,000063.SZ,涓叴 钁ｄ簨闀?娈蜂竴姘戝悜 鑲′笢 閬撴瓑 鍏徃 灏?蹇€?鎭㈠ 杩愯惀 ,1
2018/6/29,000063.SZ,涓叴閫氳 钁ｄ簨闀?娈蜂竴姘?浼佷笟 涓?搴?鍖呮徑 鑷繁 鎵€鏈?鐨?渚涘簲閾?,-1
2018/6/29,000063.SZ,涓€绾?涓叴閫氳 钁ｄ簨闀?鍚?鑲℃皯 閬撴瓑 绉?鍚庣画 缁忚惀 寰堝揩 鎭㈠ 甯告€?,1
2018/6/29,000063.SZ,涓叴 鎻愭 灏?鐙懀 娲ヨ创 鐢?姣忓勾 绋庡墠 涓囨定 鍒?涓?灏?鑲′笢 寤鸿 寤跺悗 鎵ц ,1
2018/6/29,000063.SZ,涓叴 鎻愭 灏?鐙懀 娲ヨ创 鐢?姣忓勾 绋庡墠 涓囨定 鍒?涓?灏?鑲′笢 寤鸿 寤跺悗 鎵ц ,1
2018/6/29,000063.SZ,涓叴閫氳 鑲′笢澶т細 浠婃棩 鍙紑 鎷掔粷 浠?灏氭湭 瑙ｉ櫎 鎴?灏?閲嶇粍 钁ｄ簨浼?,-1
2018/6/29,000063.SZ,鑲′环 涓嬭穼 缁?鑲′笢 甯︽潵 鎹熷け 涓叴閫氳 钁ｄ簨闀?娈蜂竴姘?闈炲父 鎰х枤 瀵逛笉璧?澶у ,1
2018/6/29,000063.SZ,涓叴閫氳 璧靛厛 鏄庝腑鍏?鍦?G 鎶€鏈?涓?鏈?涓変釜 棰嗗厛 ,1
2018/6/29,000063.SZ,涓叴閫氳 鎬昏 璧靛厛鏄?鐩墠 娌℃湁 瀹㈡埛 澶ц妯?鍙栨秷 璁㈠崟 ,1
2018/6/29,000063.SZ,涓叴閫氳 钁ｄ簨闀?娈蜂竴姘?杩囧幓 涓や釜 鍗婃湀 娌?寰楀埌 閾惰 涓€鍒嗛挶 璐锋 鎴戜滑 闈?绉疮 淇濇寔 浜?鐜伴噾娴?绋冲畾 ,1
2018/6/29,000063.SZ,涓叴閫氳 娈蜂竴姘?绂昏亴 浜烘暟 鍚屾瘮 鍘诲勾 宸紓 绾︾櫨浜?鏍稿績 浜烘墠 鏃?娴佸け ,1
2018/6/29,000063.SZ,涓叴閫氳 璧靛厛 鏄庝腑鍏?鍦?G 鎶€鏈?涓?鏈?涓変釜 棰嗗厛 ,1
2018/6/29,000063.SZ,涓叴閫氳 娈蜂竴姘?绂昏亴 浜烘暟 鍚屾瘮 鍘诲勾 宸紓 绾︾櫨浜?鏍稿績 浜烘墠 鏃?娴佸け ,1
2018/6/29,000063.SZ,涓叴閫氳 钁ｄ簨闀?娈蜂竴姘?鍏徃 涓婁笅 鎶?鏈?鍏呭垎 淇″績 ,1
2018/6/29,000063.SZ,涓叴閫氳 娈蜂竴姘?瀵?鏂?鐨?钁ｄ簨浼?鏈?鏋?楂?鐨?淇′换 鍜?鏈熸湜 ,1
2018/6/29,000063.SZ,涓叴 鎬昏 璧靛厛鏄?涓氱哗 涓嶅彲閬垮厤 鍦?鍙楀埌 寰堝ぇ 褰卞搷 灏?鏈€澶?鍔姏 鎸藉洖 ,1
2018/6/29,000063.SZ,涓叴 鎬昏 璧靛厛鏄?绂佷护 瀵?鐮斿彂 鏃?涓ラ噸 褰卞搷 瑙ｉ櫎 鍚?寰?鐭椂闂?灏?鎭㈠姝ｅ父 ,1
2018/6/29,000063.SZ,涓叴閫氳 鍊欓€?鎵ц 钁ｄ簨 鏉?鑷 灏?鍦?鎷掔粷 浠?瑙ｉ櫎 鍚?灏藉揩鎭㈠ 鐢熶骇 ,-1
2018/6/29,000063.SZ,涓叴閫氳 娈蜂竴姘?甯屾湜 鐜伴噾 鐢?鍦?瀹炲 瀵?鍒╂鼎鍒嗛厤 鎶曚簡 鍙嶅绁?,1
2018/6/29,000063.SZ,涓叴閫氳 鍊欓€?鎵ц 钁ｄ簨 鏉?鑷 灏?鍦?鎷掔粷 浠?瑙ｉ櫎 鍚?灏藉揩鎭㈠ 鐢熶骇 ,1
2018/6/29,000063.SZ,涓叴閫氳 娈蜂竴姘?甯屾湜 鐜伴噾 鐢?鍦?瀹炲 瀵?鍒╂鼎鍒嗛厤 鎶曚簡 鍙嶅绁?,1
2018/6/29,000063.SZ,涓叴閫氳 璺屽垱 骞村害 鏂颁綆 ,-1
2018/6/29,000063.SZ,鐩村嚮 涓叴閫氳 骞村害 鑲′笢澶т細 鎻愬悕 鏂?钁ｄ簨 鍊欓€変汉 ,-1
2018/6/29,000063.SZ,涓叴閫氳 鑲′笢澶т細 娈蜂竴姘?璧靛厛鏄?鏉?鑷 绛?灏?鍑哄腑 ,-1
2018/6/29,000063.SZ,涓叴閫氳 浠婃棩 涓婂崍 灏?鍙紑 鑲′笢澶т細 ,1
2018/6/29,000063.SZ,鐩存挱 涓叴閫氳 骞?鑲′笢澶т細 ,1
2018/6/29,000063.SZ,绛夊緟 涓叴 閬囪 缇庡ソ鏈潵 ,1
2018/6/30,000063.SZ,涓叴閫氳 鍚嶅師 钁ｄ簨浼?鎴愬憳 闆嗕綋 杈炶亴 ,1
2018/6/30,000063.SZ,涓叴 鍚嶅師 钁ｄ簨浼?鎴愬憳 杈炶亴 鏉?鑷 浠绘柊 钁ｄ簨闀?,1
2018/6/30,000063.SZ,涓叴閫氳 鏂拌€?钁ｄ簨浼?浜ゆ帴 涓ユ牸 灞ヨ 鍜岃В 鍗忚 寰?鎷掔粷 浠?瑙ｉ櫎 ,1
2018/7/2,000063.SZ,涓叴閫氳 鍥炲簲 鐮翠骇 浼犻椈 鍋囨秷鎭?,1
2018/7/2,000063.SZ,涓叴閫氳 澶ц穼 鎶ュ厓 ,1
2018/7/2,000063.SZ,涓叴閫氳 璺屽垱 骞村害 鏂颁綆 鎶ュ厓 ,1
2018/7/2,000063.SZ,涓叴 鑲′笢澶т細 娈蜂竴姘戝悜 鑲′笢 閬撴瓑 瀵?鏈潵 鎶?鏈?鍏呭垎 淇″績 ,-1
2018/7/2,000063.SZ,瓒呯骇 鐗涙暎绔?寤哄钩 闅鹃€?琚?鍓?闊彍 鍛借繍 楂樹綅 鎺ョ洏 涓叴閫氳 ,1
2018/7/3,000063.SZ,涓叴 鏂?鎺岄棬 鎷掔粷 浠?杩?娌℃湁 瑙ｉ櫎 瑕佹尟 鏁翠釜 鍏徃 淇″績 ,1
2018/7/3,000063.SZ,涓叴閫氳 缃曡 娑ㄥ仠 浜?鎴愪氦 鑳屽悗 鏈変綍 鏁呬簨 ,1
2018/7/3,000063.SZ,涓叴 璐ヨ瘔 璧旀 浜?杩?鍙兘 鏄?涓€鍒?骞界伒 娑堟伅 ,1
2018/7/3,000063.SZ,鏈烘瀯 璧勯噾 娴佸悜 姣忔棩 鍒嗘瀽 鏈烘瀯 璧勯噾 渚濈劧 鎸佺画 娴佸嚭 涓叴閫氳 棣栨棩 鍑虹幇 鏈烘瀯 澶т妇 涔板叆 ,1
2018/7/3,000063.SZ,涓叴閫氳 灏剧洏 鎷夊崌 閫艰繎 娑ㄥ仠 鎴愪氦 閲戦 瓒?,1
2018/7/3,000063.SZ,娣?V 鍙嶈浆 涓叴 閫嗚 鑼呭彴 澶辨剰 浜?璧勯噾 鎵揣 杩?涓€ 鏉垮潡 ,1
2018/7/3,000063.SZ,涓叴 鍥炲簲 琚?鐮翠骇 涓?鍋囨秷鎭?宸茬粡 鍋氬ソ 浜?鎭㈠ 缁忚惀 棰勬 ,1
2018/7/3,000063.SZ,榫欒檸姒?涓叴閫氳 灏剧洏 娑ㄥ仠 閾舵渤璇佸埜 缁嶅叴 钀ヤ笟閮?涔板叆 瓒?涓囧厓 ,1
2018/7/3,000063.SZ,涓叴閫氳 浠婃棩 娑ㄥ仠 涓?鏈烘瀯 甯綅 鍗栧嚭 涓囧厓 ,1
2018/7/3,000063.SZ,娓偂 寮傚姩 涓叴閫氳 娑ㄥ仠 娓偂 鎷夊崌 ,1
2018/7/3,000063.SZ,涓叴閫氳 浠婃棩 鏀剁洏 娑ㄥ仠 鑲′环 鎶ユ敹 浜庡厓 ,1
2018/7/3,000063.SZ,涓叴閫氳 鏀鹃噺 娑ㄥ仠 鍥炲簲 绉?琚?鐮翠骇 涓?鍋囨秷鎭?,-1
2018/7/3,000063.SZ,涓叴閫氳 娑ㄥ仠 灏佸崟 瓒?涓囨墜 鎴愪氦棰?浜?,1
2018/7/3,000063.SZ,涓叴閫氳 杩?涓囨墜 灏?娑ㄥ仠 鎴愪氦棰?瓒呰繃 ,-1
2018/7/3,000063.SZ,涓叴閫氳 灏剧洏 娑ㄥ仠 鎴愪氦棰?,-1
2018/7/3,000063.SZ,涓叴閫氳 灏剧洏 鎷夊崌 涓€搴?娑?閫?,1
2018/7/3,000063.SZ,涓叴閫氳 涓磋繎 灏剧洏 蹇€?鎷夊崌 涓€搴?澶ф定 ,1
2018/7/3,000063.SZ,涓叴閫氳 灏剧洏 寮哄娍 鎷夊崌 鍐插嚮 娑ㄥ仠 鎴愪氦 瓒?,1
2018/7/3,000063.SZ,涓叴閫氳 澶ф定 鎶ュ厓 ,-1
2018/7/3,000063.SZ,涓叴閫氳 澶ф定 鎶ュ厓 ,1
2018/7/3,000063.SZ,涓叴 鍥炲簲 鐮翠骇 浼犻椈 鏍稿績 璧勪骇 琚?鐑界伀 绉戞妧 鏀惰喘 涓?鍋囨秷鎭?,1
2018/7/3,000063.SZ,涓叴 鏂颁换 钁ｄ簨闀?鍙椾换 浜?璐ュ啗 涔嬮檯 濂夊懡 浜?鍗遍毦 涔嬮棿 鏉?鑷 鑳藉惁 甯﹂ 涓叴 閫嗛 缈荤洏 ,-1
2018/7/3,000063.SZ,涔橀鐮存氮 鍕囧線鐩村墠 鍒峰睆 MWC 涓婃捣 涓叴 G 寰呯画 杈夌厡 ,1
2018/7/3,000063.SZ,鎺㈠簳 鍙嶅脊 涓叴閫氳 娑ㄥ仠 鏂?浜姤 璐㈣ ,1
2018/7/4,000063.SZ,涓叴 鑾?鏆傛椂 閮ㄥ垎 瑙ｇ G 鍏堥攱 鍥炲綊 姝ｈ建 ,-1
2018/7/4,000063.SZ,鐭嚎 澶ф定 鍚?鐨?涓叴閫氳 鍊煎緱 鎶曡祫 鍚?,1
2018/7/4,000063.SZ,缇?鍟嗗姟閮?瀵?涓叴 鏆傛椂 閮ㄥ垎 瑙ｇ 涓叴閫氳 A H鑲?鍙?椋樼孩 ,-1
2018/7/4,000063.SZ,鏇存崲 钁ｄ簨浼?鏉?鑷 鑳?甯﹂ 涓叴 澶嶅叴 鍚?,-1
2018/7/4,000063.SZ,涓叴閫氳 鐜?杞満 鐩樹腑 涓€搴?澶ф定 鍗婃棩 鎴愪氦 浜?,-1
2018/7/4,000063.SZ,缇庡浗 鏆傛椂 閮ㄥ垎 瑙ｉ櫎 涓叴 绂佷护 涓浗 绂佸敭 缇庡浗 鑺墖 宸ㄥご 浜у搧 ,-1
2018/7/4,000063.SZ,涓叴閫氳 澶嶆椿 鍗婃棩 鎴愪氦 浜?鍒嗘瀽甯?鑲′环 宸?琚?浣庝及 ,-1
2018/7/4,000063.SZ,绂佸敭 浠ゆ湁 鏉′欢 瑙ｉ櫎 鐜?涓€绾?杞満 涓叴閫氳 A H鑲?鍙?椋樼孩 ,1
2018/7/4,000063.SZ,缇?鍟嗗姟閮?瑙ｇ 涓叴 鑲′环 娑ㄨ嚦鍏?,1
2018/7/4,000063.SZ,娓偂 寮傚姩 鑾风編 鏆傛椂 閮ㄥ垎 瑙ｇ 涓叴閫氳 鐜版定 ,-1
2018/7/4,000063.SZ,涓叴閫氳 搴﹁繃 鑷虫殫 鏃跺埢 骞冲紑 H鑲?楂樺紑 鏇存柊 涓?,-1
2018/7/4,000063.SZ,涓叴閫氳 澶ф定 杩?,1
2018/7/4,000063.SZ,涓叴閫氳 娓偂 寮€鐩?娑?,1
2018/7/4,000063.SZ,鏃╄瘎 涓夊ぇ 鑲℃寚 闆嗕綋 浣庡紑 涓叴閫氳 澶嶇洏 ,-1
2018/7/4,000063.SZ,涓叴閫氳 鐩寸嚎 鎷夋定 鐩墠 娑?閫?,-1
2018/7/4,000063.SZ,涓叴閫氳 澶ф定 鎶ュ厓 ,1
2018/7/4,000063.SZ,涓叴閫氳 鍐呴儴 浜哄＋ 鏆傛椂 閮ㄥ垎 瑙ｇ 涓昏 閽堝 杩?缁村拰 鍞悗 ,1
2018/7/4,000063.SZ,涓叴閫氳 浣庡紑 楂?璧?,1
2018/7/4,000063.SZ,缇庡浗 瀵?涓叴 閮ㄥ垎 瑙ｇ 鍚?涓叴 娓偂 娑?,-1
2018/7/4,000063.SZ,鑲″競 鏃╄瘎 涓夊ぇ 鑲℃寚 闆嗕綋 涓嬭穼 涓叴閫氳 寮€鐩?鎸佸钩 ,1
